500U	AMUNDI INDEX SOLUTIONS	AMUNDI S&P 500	LU1681049018	ETFS	ETFs			22/03/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
AASG	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EM ASIA	LU1681044563	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
AASU	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EM ASIA	LU1681044563	ETFS	ETFs			22/03/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
AEXK	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EUROPE EX UK	LU1681043326	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
ALAG	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EM LATIN AMERICA	LU1681045297	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
ALAU	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EM LATIN AMERICA	LU1681045297	ETFS	ETFs			22/03/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
ANXG	AMUNDI INDEX SOLUTIONS	AMUNDI NASDAQ-100	LU1681038326	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
ANXU	AMUNDI INDEX SOLUTIONS	AMUNDI NASDAQ-100	LU1681038326	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
AUEG	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EMERGING MARKETS	LU1681045453	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
AUEM	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EMERGING MARKETS	LU1681045453	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
BRZ	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI BRAZIL UCITS ETF	LU1437024992	ETFS	ETFs			13/12/2016	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
BYBG	AMUNDI INDEX SOLUTIONS	AMUNDI S&P 500 BUYBACK	LU1681048556	ETFS	ETFs			31/01/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
BYBU	AMUNDI INDEX SOLUTIONS	AMUNDI S&P 500 BUYBACK	LU1681048556	ETFS	ETFs			31/01/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CC1G	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI CHINA	LU1681044050	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CC1U	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI CHINA	LU1681044050	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CE9G	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EASTERN EUROPE EX RUSSIA	LU1681043839	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CE9U	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EASTERN EUROPE EX RUSSIA	LU1681043839	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CEUR	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EUROPE	LU1681042609	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
CI2G	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI INDIA	LU1681043169	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CI2U	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI INDIA	LU1681043169	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CJ1G	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX MSCI JAPAN DR	LU1602144815	ETFS	ETFs			14/02/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CJ1U	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX MSCI JAPAN DR	LU1602144815	ETFS	ETFs			14/02/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CMU	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX MSCI EMU DR	LU1602144575	ETFS	ETFs			14/02/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
CN1	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI NORDIC	LU1681044647	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
CP9G	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX MSCI PACIFIC EX JAPAN DR	LU1602145036	ETFS	ETFs			14/02/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CP9U	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX MSCI PACIFIC EX JAPAN DR	LU1602145036	ETFS	ETFs			14/02/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CSWG	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI SWITZERLAND	LU1681044993	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CSWU	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI SWITZERLAND	LU1681044993	ETFS	ETFs			22/03/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CU2G	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI USA	LU1681042948	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CU2U	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI USA	LU1681042948	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CW8G	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI WORLD	LU1681043672	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CW8U	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI WORLD	LU1681043672	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CWEG	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI WORLD ENERGY	LU1681046188	ETFS	ETFs			31/01/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CWEU	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI WORLD ENERGY	LU1681046188	ETFS	ETFs			31/01/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
CWFG	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI WORLD FINANCIALS	LU1681045966	ETFS	ETFs			31/01/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
CWFU	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI WORLD FINANCIALS	LU1681045966	ETFS	ETFs			31/01/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
EPRE	AMUNDI INDEX SOLUTIONS	AMUNDI FTSE EPRA EUROPE REAL ESTATE	LU1681039480	ETFS	ETFs			31/01/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
FT1K	AMUNDI INDEX SOLUTIONS	AMUNDI FTSE 100 UCITS ETF - GBP	LU1437025296	ETFS	ETFs			13/12/2016	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
JPHG	AMUNDI INDEX SOLUTIONS	AMUNDI NIK400 DH GBP	LU1681039308	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
JPHU	AMUNDI INDEX SOLUTIONS	AMUNDI NIK400 DH USD	LU1681039217	ETFS	ETFs			22/03/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
JPNY	AMUNDI INDEX SOLUTIONS	AMUNDI JPX-NIKKEI 400	LU1681039050	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
LUXG	AMUNDI INDEX SOLUTIONS	AMUNDI S&P GLOBAL LUXURY	LU1681048713	ETFS	ETFs			31/01/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
LUXU	AMUNDI INDEX SOLUTIONS	AMUNDI S&P GLOBAL LUXURY	LU1681048713	ETFS	ETFs			31/01/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
MIVO	AMUNDI INDEX SOLUTIONS	AMUNDI MSCI EUROPE MIN VOL FACTOR	LU1681041627	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
RS2G	AMUNDI INDEX SOLUTIONS	AMUNDI RUSSELL 2000	LU1681038839	ETFS	ETFs			22/03/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
RS2U	AMUNDI INDEX SOLUTIONS	AMUNDI RUSSELL 2000	LU1681038839	ETFS	ETFs			22/03/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
SMRG	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX GLOBAL MULTI SMART BETA	LU1602145200	ETFS	ETFs			14/02/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
SMRU	AMUNDI INDEX SOLUTIONS	AMUNDI INDEX GLOBAL MULTI SMART BETA	LU1602145200	ETFS	ETFs			14/02/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
TPHG	AMUNDI INDEX SOLUTIONS	AMUNDI JAPAN TOPIX DH GBP	LU1681038086	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETFS	ETEU
TPHU	AMUNDI INDEX SOLUTIONS	AMUNDI JAPAN TOPIX DH USD	LU1681037948	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
TPXG	AMUNDI INDEX SOLUTIONS	AMUNDI JAPAN TOPIX	LU1681037781	ETFS	ETFs			18/04/2018	Luxembourg	GBX	MAIN MARKET		ETF2	EFEU
TPXU	AMUNDI INDEX SOLUTIONS	AMUNDI JAPAN TOPIX	LU1681037781	ETFS	ETFs			18/04/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
AMC	AMUR MINERALS CORPORATION	ORD NPV	VGG042401007	SHRS	Shares	Basic Materials	Basic Resources	15/03/2006	British Virgin Islands	GBX	AIM		AMSM	ASM6
ANAA	ANA HOLDINGS INC.	ADR EACH REPR 2 COM SHS LVL I	US0323501009	DPRS	Depositary receipts	Consumer Services	Travel & Leisure	09/05/2013	Japan	USD	ADMISSION TO TRADING ONLY		IOBU	INLU
ADL	ANDALAS ENERGY AND POWER PLC	ORD NPV	IM00BZ7PNY71	SHRS	Shares	Oil & Gas	Oil & Gas	10/08/2018	Isle of Man	GBX	AIM		ASQ1	AMQ1
ASY	ANDREWS SYKES GROUP PLC	ORD 1P	GB0002684552	SHRS	Shares	Industrials	Industrial Goods & Services	24/12/2001	United Kingdom	GBX	AIM		ASQ1	AMQ1
ANX	ANEXO GROUP PLC	ORD 0.05P	GB00BF2G3L29	SHRS	Shares	Industrials	Industrial Goods & Services	20/06/2018	United Kingdom	GBX	AIM		ASQ1	AMQ1
AGL	ANGLE PLC	ORD 10P	GB0034330679	SHRS	Shares	Health Care	Health Care	23/12/2004	United Kingdom	GBX	AIM		ASX1	AIMP
AYM	ANGLESEY MINING PLC	ORD 1P	GB0000320472	SHRS	Shares	Basic Materials	Basic Resources	08/09/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
ANG	ANGLING DIRECT PLC	ORD 1P	GB00BF1XGQ00	SHRS	Shares	Consumer Services	Retail	13/07/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
AAAP	ANGLO AFRICAN AGRICULTURE PLC	ORD 0.1P	GB00B7V2GY97	SHRS	Shares	Financials	Financial Services	30/07/2015	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
AAOG	ANGLO AFRICAN OIL & GAS PLC	ORD 5P	GB00BD0Q3L08	SHRS	Shares	Oil & Gas	Oil & Gas	06/03/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
AAL	ANGLO AMERICAN PLC	ORD USD0.54945	GB00B1XZS820	SHRS	Shares	Basic Materials	Basic Resources	02/07/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
AAZ	ANGLO ASIAN MINING PLC	ORD 1P	GB00B0C18177	SHRS	Shares	Basic Materials	Basic Resources	17/07/2006	United Kingdom	GBX	AIM		ASQ1	AMQ1
AEP	ANGLO-EASTERN PLANTATIONS PLC	ORD 25P	GB0000365774	SHRS	Shares	Consumer Goods	Food & Beverage	12/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
APF	ANGLO PACIFIC GROUP PLC	ORD 2P	GB0006449366	SHRS	Shares	Basic Materials	Basic Resources	02/12/2005	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSMU	SMEV
ANGS	ANGUS ENERGY PLC	ORD GBP0.002	GB00BYWKC989	SHRS	Shares	Oil & Gas	Oil & Gas	14/11/2016	United Kingdom	GBX	AIM		ASQ1	AMQ1
ANCR	ANIMALCARE GROUP PLC	ORD 20P	GB0032350695	SHRS	Shares	Health Care	Health Care	15/01/2008	United Kingdom	GBX	AIM		ASQ1	AMQ1
ANP	ANPARIO PLC	ORD 23P	GB00B3NWT178	SHRS	Shares	Health Care	Health Care	04/10/2010	United Kingdom	GBX	AIM		ASX1	AIMP
70GD	ANTOFAGASTA PLC	5% CUM PRF #1	GB0000455849	SHRS	Shares	Basic Materials	Basic Resources	28/06/2002	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSX4	SXSN
ANTO	ANTOFAGASTA PLC	ORD 5P	GB0000456144	SHRS	Shares	Basic Materials	Basic Resources	08/03/2004	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
AOMD	AO MOSENERGO	ADR (EACH REPR 50)(LVL1)	US0373763087	DPRS	Depositary receipts	Utilities	Utilities	27/09/2004	Russian Federation	USD	ADMISSION TO TRADING ONLY		IOBU	INNU
AOR	AORTECH INTERNATIONAL PLC	ORD 5P	GB0033360586	SHRS	Shares	Health Care	Health Care	01/09/2003	United Kingdom	GBX	AIM		ASX1	AIMP
AO.	AO WORLD PLC	ORD 0.25P	GB00BJTNFH41	SHRS	Shares	Consumer Services	Retail	01/03/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
APAX	APAX GLOBAL ALPHA LIMITED	ORD NPV	GG00BWWYMV85	SHRS	Shares	Financials	Financial Services	15/06/2015	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
APC	APC TECHNOLOGY GROUP PLC	ORD 2P	GB0000373984	SHRS	Shares	Industrials	Industrial Goods & Services	23/12/2004	United Kingdom	GBX	AIM		ASX1	AIMP
APGN	APPLEGREEN PLC	ORD EUR0.01	IE00BXC8D038	SHRS	Shares	Consumer Services	Retail	19/06/2015	Ireland	GBX	AIM		ASQ1	AMQ1
AGM	APPLIED GRAPHENE MATERIALS PLC	ORD 2P	GB00BFSSB742	SHRS	Shares	Basic Materials	Chemicals	20/11/2013	United Kingdom	GBX	AIM		ASQ1	AMQ1
APPS	APPSCATTER GROUP PLC	ORD 5P	GB00BF54H884	SHRS	Shares	Technology	Technology	05/09/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
APQ	APQ GLOBAL LIMITED	ORD NPV	GG00BZ6VP173	SHRS	Shares	Financials	Financial Services	26/08/2016	Guernsey	GBX	AIM		ASQ1	AMQ1
AQSG	AQUILA SERVICES GROUP PLC	ORD 5P	GB00BPYP3Q26	SHRS	Shares	Financials	Financial Services	28/08/2014	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
AQX	AQUIS EXCHANGE PLC	ORD 10P	GB00BD5JNK30	SHRS	Shares	Financials	Financial Services	14/06/2018	United Kingdom	GBX	AIM		ASQ1	AMQ1
43DK	ARABIAN FOOD INDUSTRIES COMPANY DOMTY S.A.E.	GDR (EACH REPR 5 ORDS) (144A)	US03847E1001	DPRS	Depositary receipts	Consumer Goods	Food & Beverage	21/09/2016	Egypt	USD	ADMISSION TO TRADING ONLY		MISC	INAD
DOMT	ARABIAN FOOD INDUSTRIES COMPANY DOMTY S.A.E.	GDR (EACH REPR 5 ORDS) (REG S)	US03847E2090	DPRS	Depositary receipts	Consumer Goods	Food & Beverage	21/09/2016	Egypt	USD	ADMISSION TO TRADING ONLY		IOBE	INHE
ARBB	ARBUTHNOT BANKING GROUP PLC	ORD 1P	GB0007922338	SHRS	Shares	Financials	Financial Services	27/06/2005	United Kingdom	GBX	AIM		AMSM	ASM7
ARCM	ARC MINERALS LIMITED	ORDS NPV (DI)	VGG045791016	SHRS	Shares	Basic Materials	Basic Resources	22/01/2018	British Virgin Islands	GBX	AIM		ASX1	AIMP
ARC	ARCONTECH GROUP PLC	ORD GBP0.125	GB00BDBBJZ03	SHRS	Shares	Technology	Technology	28/09/2016	United Kingdom	GBX	AIM		ASX1	AIMP
ARDN	ARDEN PARTNERS PLC	ORD 10P	GB00B15CTY44	SHRS	Shares	Financials	Financial Services	19/07/2006	United Kingdom	GBX	AIM		ASX1	AIMP
ARE	ARENA EVENTS GROUP PLC	ORD 1P	GB00BF0HYJ24	SHRS	Shares	Consumer Services	Travel & Leisure	25/07/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
ARB	ARGO BLOCKCHAIN PLC	ORD 0.1P	GB00BZ15CS02	SHRS	Shares	Industrials	Industrial Goods & Services	03/08/2018	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
ARGO	ARGO GROUP LIMITED	ORD USD0.01	IM00B2RDSS92	SHRS	Shares	Financials	Financial Services	18/11/2008	Isle of Man	GBX	AIM		ASX1	AIMP
ARG	ARGOS RESOURCES LIMITED	ORD 2P (DI)	FK0114538241	SHRS	Shares	Oil & Gas	Oil & Gas	29/07/2010	Falkland Islands	GBX	AIM		ASQ1	AMQ1
AAU	ARIANA RESOURCES PLC	ORD 0.1P	GB00B085SD50	SHRS	Shares	Basic Materials	Basic Resources	28/07/2005	United Kingdom	GBX	AIM		ASQ1	AMQ1
AGQ	ARIAN SILVER CORPORATION	COM SHS NPV (DI)	VGG0472G1147	SHRS	Shares	Basic Materials	Basic Resources	03/09/2013	British Virgin Islands	GBX	AIM		ASX1	AIMP
ARIX	ARIX BIOSCIENCE PLC	ORD 0.001P	GB00BD045071	SHRS	Shares	Financials	Financial Services	17/02/2017	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
ACP	ARMADALE CAPITAL PLC	ORD 0.1P	GB00BYMSY631	SHRS	Shares	Utilities	Utilities	23/06/2015	United Kingdom	GBX	AIM		ASX1	AIMP
ARO	ARRICANO REAL ESTATE PLC	ORD EUR0.0005 (DI)	CY0102941610	SHRS	Shares	Financials	Real Estate	12/09/2013	Cyprus	USD	AIM		ASQ1	AMQ1
ARW	ARROW GLOBAL GROUP PLC	ORD 1P	GB00BDGTXM47	SHRS	Shares	Financials	Financial Services	11/10/2013	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
ATS	ARTEMIS ALPHA TRUST PLC	ORD 1P	GB0004355946	SHRS	Shares	Financials	Financial Services	16/12/2008	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
AAM	ARTEMIS VCT PLC	ORD 10P	GB00B02WQ947	SHRS	Shares	Financials	Financial Services	20/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
ARTA	ARTILIUM PLC	ORD 5P	GB00B1L7NQ30	SHRS	Shares	Technology	Technology	12/06/2007	United Kingdom	GBX	AIM		ASQ1	AMQ1
ASAI	ASA INTERNATIONAL GROUP PLC	ORD GBP1	GB00BDFXHW57	SHRS	Shares	Financials	Financial Services	18/07/2018	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
ASCL	ASCENTIAL PLC	ORD 1P	GB00BYM8GJ06	SHRS	Shares	Consumer Services	Media	12/02/2016	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
AST	ASCENT RESOURCES PLC	ORD 0.2P	GB00BZ16J374	SHRS	Shares	Oil & Gas	Oil & Gas	01/12/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
ASPL	ASEANA PROPERTIES LIMITED	ORD USD0.05	JE00B1RZDJ41	SHRS	Shares	Financials	Real Estate	05/04/2007	Jersey	USD	MAIN MARKET	Standard Shares	SSX3	SQSL
ASH	ASHLEY HOUSE PLC	ORD 1P	GB00B1KKCZ55	SHRS	Shares	Industrials	Construction & Materials	20/03/2007	United Kingdom	GBX	AIM		ASX1	AIMP
ALY	ASHLEY (LAURA) HOLDINGS PLC	ORD 5P	GB0000533728	SHRS	Shares	Consumer Services	Retail	02/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET3	ON10
AGOL	ASHMORE GLOBAL OPPORTUNITIES LIMITED	ORD NPV (GBP)	GG00BFYYCT56	SHRS	Shares	Financials	Financial Services	03/08/2018	Guernsey	GBP	MAIN MARKET		SET3	ON15
AGOU	ASHMORE GLOBAL OPPORTUNITIES LIMITED	ORD NPV (USD)	GG00BDZRFT04	SHRS	Shares	Financials	Financial Services	10/07/2018	Guernsey	USD	MAIN MARKET		SET3	ON15
ASHM	ASHMORE GROUP PLC	ORD 0.01P	GB00B132NW22	SHRS	Shares	Financials	Financial Services	18/12/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
AIE	ASHOKA INDIA EQUITY INVESTMENT TRUST PLC	ORD 1P	GB00BF50VS41	SHRS	Shares	Financials	Financial Services	06/07/2018	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
BC24	ASHPOL PLC	10% CUM PRF #1	GB0000201946	SHRS	Shares			28/06/2002	United Kingdom	GBX	MAIN MARKET	Standard Shares	MISL	STBL
AHT	ASHTEAD GROUP PLC	ORD 10P	GB0000536739	SHRS	Shares	Industrials	Industrial Goods & Services	19/09/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
ASCD	ASIA CEMENT CORPORATION	GDS (REPR 10 SHS TWD10)	US04515P1049	DPRS	Depositary receipts	Industrials	Construction & Materials	11/10/2004	Taiwan	USD	PROFESSIONAL SECURITIES MARKET	Standard GDRs	IOBU	IPLN
ARS	ASIAMET RESOURCES LIMITED	COM SHS USD0.01 (DI)	BM04521V1038	SHRS	Shares	Basic Materials	Basic Resources	27/07/2015	Bermuda	GBX	AIM		ASQ1	AMQ1
ASC	ASOS PLC	ORD 3.5P	GB0030927254	SHRS	Shares	Consumer Services	Retail	18/12/2007	United Kingdom	GBX	AIM		AMSM	AS50
ASTO	ASSETCO PLC	ORD 10P	GB00B42VYZ16	SHRS	Shares	Industrials	Industrial Goods & Services	30/09/2011	United Kingdom	GBX	AIM		ASQ1	AMQ1
ASBE	ASSOCIATED BRITISH ENGINEERING PLC	ORD 2.5P	GB0007395642	SHRS	Shares	Industrials	Industrial Goods & Services	14/02/2000	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
ABF	ASSOCIATED BRITISH FOODS PLC	ORD 5 15/22P	GB0006731235	SHRS	Shares	Consumer Goods	Food & Beverage	17/04/2001	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
AGR	ASSURA PLC	ORD 10P	GB00BVGBWW93	SHRS	Shares	Financials	Real Estate	28/01/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
AZN	ASTRAZENECA PLC	ORD SHS $0.25	GB0009895292	SHRS	Shares	Health Care	Health Care	13/01/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
ATYM	ATALAYA MINING PLC	ORD 7.5P	CY0106002112	SHRS	Shares	Basic Materials	Basic Resources	21/10/2015	Cyprus	GBX	AIM		ASQ1	AMQ1
ATY	ATHELNEY TRUST PLC	ORD 25P	GB0000609296	SHRS	Shares	Financials	Financial Services	23/04/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
AJG	ATLANTIS JAPAN GROWTH FUND LD	ORD NPV	GG00B61ND550	SHRS	Shares	Financials	Financial Services	16/12/2010	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
ATMA	ATLAS MARA LIMITED	ORD NPV (DI)	VGG0697K1066	SHRS	Shares	Financials	Financial Services	20/12/2013	British Virgin Islands	USD	MAIN MARKET	Standard Shares	SSMU	SMEU
ATQT	ATTRAQT GROUP PLC	ORD 1P	GB00BMJJFZ18	SHRS	Shares	Technology	Technology	19/08/2014	United Kingdom	GBX	AIM		ASQ1	AMQ1
AUCT	AUCTUS GROWTH PLC	ORD GBP0.10	GB00BNGMVP25	SHRS	Shares	Financials	Financial Services	22/08/2014	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSX3	SQCL
BOOM	AUDIOBOOM GROUP PLC	ORD SHS NPV	JE00B5NFKB77	SHRS	Shares	Consumer Services	Media	01/04/2011	Jersey	GBX	AIM		ASQ1	AMQ1
AUG	AUGEAN PLC	ORD 10P	GB00B02H2F76	SHRS	Shares	Industrials	Industrial Goods & Services	02/12/2005	United Kingdom	GBX	AIM		ASQ1	AMQ1
AUGM	AUGMENTUM FINTECH PLC	ORD GBP0.01	GB00BG12XV81	SHRS	Shares	Financials	Financial Services	13/03/2018	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
AUK	AUKETT SWANKE GROUP PLC	ORD 1P	GB0000617950	SHRS	Shares	Industrials	Construction & Materials	25/04/2006	United Kingdom	GBX	AIM		ASX1	AIMP
AURA	AURA ENERGY LIMITED	ORD NPV (DI)	AU000000AEE7	SHRS	Shares	Basic Materials	Basic Resources	12/09/2016	Australia	GBX	AIM		ASQ1	AMQ1
ARR	AURORA INVESTMENT TRUST PLC	ORD 25P	GB0000633262	SHRS	Shares	Financials	Financial Services	10/09/1999	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
AUTG	AUTINS GROUP PLC	ORD GBP0.02	GB00BD37ZH08	SHRS	Shares	Consumer Goods	Automobiles & Parts	22/08/2016	United Kingdom	GBX	AIM		ASQ1	AMQ1
AUTO	AUTO TRADER GROUP PLC	ORD 1P	GB00BVYVFW23	SHRS	Shares	Consumer Services	Media	24/03/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
AVCT	AVACTA GROUP PLC	ORD 10P	GB00BYYW9G87	SHRS	Shares	Health Care	Health Care	26/01/2016	United Kingdom	GBX	AIM		ASX1	AIMP
AVGR	AVANGARDCO INVESTMENTS PUBLIC LIMITED	GDR (10 GDR'S REPR 1 ORD)	US05349V2097	DPRS	Depositary receipts	Consumer Goods	Food & Beverage	30/04/2010	Cyprus	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
AVN	AVANTI COMMUNICATIONS GROUP PLC	ORD 1P	GB00B1VCNQ84	SHRS	Shares	Telecommunications	Telecommunications	17/03/2009	United Kingdom	GBX	AIM		AMSM	ASM7
AVST	AVAST PLC	ORD 10P	GB00BDD85M81	SHRS	Shares	Technology	Technology	15/05/2018	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25T
