HS31	HSBC BANK PLC	WRTS LKD A SHS SHANGHAI CONS 12/12/22	GB00B95J6R37	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS36	HSBC BANK PLC	WRTS LKD A SHS GUANGDONG SHEN 12/12/22	GB00B95DLZ84	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS37	HSBC BANK PLC	WRTS LKD A SHS XINHU ZHONGBAO 12/12/22	GB00B95F6J35	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS38	HSBC BANK PLC	WRTS LKD A SHS ZHEJIANG MED 12/12/22	GB00B95D2Q68	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3A	HSBC BANK PLC	WRTS LKD A SHS SHANDONG NANSHAN 12/12/22	GB00B95JKT38	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3B	HSBC BANK PLC	WRTS LKD A SHS HAINAN AIRLINES 12/12/22	GB00B95D5Y57	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3C	HSBC BANK PLC	WRTS LKD A SHS GUANGXI WUZHOU 12/12/22	GB00B95D6202	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3D	HSBC BANK PLC	WRTS LKD A SHS GUANGHUI ENERGY 12/12/22	GB00B95LBB84	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3E	HSBC BANK PLC	WRTS LKD A SHS BEIJING URBAN 12/12/22	GB00B95Q0N81	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3F	HSBC BANK PLC	WRTS LKD A SHS ZHEJIANG HISUN 12/12/22	GB00B95MLD30	SDRV	Securitised derivatives			19/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3G	HSBC BANK PLC	WTS LKD A ORD JIANGSU HENGRUI 12/12/22	GB00B92FQS55	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3H	HSBC BANK PLC	WTS LKD A ORD GANSU JIU&GRP HONG12/12/22	GB00B92C5679	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3I	HSBC BANK PLC	WTS LKD A ORD JIANGXI HONGDU 12/12/22	GB00B92F5F52	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3J	HSBC BANK PLC	WTS LKD A ORD SHANGHAI ZHEN 12/12/22	GB00B928NN88	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3K	HSBC BANK PLC	WRTS LKD A SHS HUAFA IND 13/12/22	GB00B8CKN590	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3L	HSBC BANK PLC	WTS LKD A ORD SICHUAN HONGDA 12/12/22	GB00B8XDVV95	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3M	HSBC BANK PLC	WRTS LKD A SHS CHINA FORTUNE 13/12/22	GB00B8W3J057	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3N	HSBC BANK PLC	WRTS LKD A SHS YANGQUAN COAL 13/12/22	GB00B7TH1413	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3O	HSBC BANK PLC	WRTS LKD A SHS ZHEJIANG LONGS 13/12/22	GB00B86L1212	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3P	HSBC BANK PLC	WRTS LKD A SHS NINGBO YUNSHENG 13/12/22	GB00B8FQGC29	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3Q	HSBC BANK PLC	WRTS LKD A SHS SOUTHWEST SECS 13/12/22	GB00B839V176	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3R	HSBC BANK PLC	WRTS LKD A SHS CHINA AVIC 13/12/22	GB00B8RH8948	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3S	HSBC BANK PLC	WRTS LKD A SHS CHINESE UNIVERSE 13/12/22	GB00B71HM355	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3T	HSBC BANK PLC	WRTS LKD A SHS BEIJING CAP DEV 13/12/22	GB00B87XXM08	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3U	HSBC BANK PLC	WRTS LKD A SHS GEMDALE CORP 13/12/22	GB00B82Q1Q44	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3V	HSBC BANK PLC	WRTS LKD A SHS GUIZHOU PANJIANG 13/12/22	GB00B8VXPV91	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3W	HSBC BANK PLC	WRTS LKD A SHS JINLIN JI EN NIC 13/12/22	GB00B8782Y03	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3X	HSBC BANK PLC	WTS LKD A ORD BAOJI TITANIUM 12/12/22	GB00B90RQX80	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3Y	HSBC BANK PLC	WRTS LKD A SHS ZHONGJIN GOLD 13/12/22	GB00B95PJ940	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS3Z	HSBC BANK PLC	WRTS LKD A SHS YUNNAN CHIHONG 13/12/22	GB00B95J3385	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS42	HSBC BANK PLC	WRTS LKD A SHS SINOCHEM INT 13/12/22	GB00B95N7943	SDRV	Securitised derivatives			21/12/2012	13/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS43	HSBC BANK PLC	WTS LKD ORD A SHS DELUXE FAM 14/12/22	GB00B966CK87	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS47	HSBC BANK PLC	WTS LKD ORD A SHS SHANGHAI DAT 14/12/22	GB00B963MK96	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4A	HSBC BANK PLC	WTS LKD ORD A SHS FANDGA 14/12/22	GB00B96C7P64	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4B	HSBC BANK PLC	WTS LKD ORD A SHS KANGMEI 14/12/22	GB00B968X450	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4C	HSBC BANK PLC	WTS LKD ORD A SHS CHINA RAIL. 14/12/22	GB00B8Q6G989	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4D	HSBC BANK PLC	WTS LKD ORD A SHS TASLY PHARM 14/12/22	GB00B8960T38	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4E	HSBC BANK PLC	WTS LKD ORD A SHS SHANXI COAL 14/12/22	GB00B8GK6P65	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4F	HSBC BANK PLC	WTS LKD A ORD XIAMEN TUNG.12/12/22	GB00B8HQVZ88	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4G	HSBC BANK PLC	WTS LKD ORD A SHS BAODING 14/12/22	GB00B8FDF263	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4H	HSBC BANK PLC	WTS LKD ORD A SHS OFFSHORE OIL 14/12/22	GB00B8XZP466	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4I	HSBC BANK PLC	WTS LKD ORD A SHS YONYOU 14/12/22	GB00B7D26M51	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4J	HSBC BANK PLC	WTS LKD ORD A SHS HENAN 14/12/22	GB00B8XW2688	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4K	HSBC BANK PLC	WTS LKD ORD A SHS SHANGHAI DING 14/12/22	GB00B8NWP811	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4L	HSBC BANK PLC	WTS LKD ORD A SHS SHANGHAI 3F 14/12/22	GB00B8Y9YT55	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4M	HSBC BANK PLC	WTS LKD ORD A SHS SHANGHAI WANYE14/12/22	GB00B8QY1M06	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4N	HSBC BANK PLC	WTS LDK ORD A SHS SHENERGY 14/12/22	GB00B7M4HH45	SDRV	Securitised derivatives			24/12/2012	14/12/2018	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4O	HSBC BANK PLC	WRTS LKD A SHS SHANGHAI AJ CORP 19/12/22	GB00B96RDC01	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4P	HSBC BANK PLC	WRTS LKD A SHS SHANGHAI CHENG 19/12/22	GB00B96S1296	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4Q	HSBC BANK PLC	WRTS LKD A SHS CINDA REAL EST 19/12/22	GB00B96KW330	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4R	HSBC BANK PLC	WRTS LKD A SHS SHANGHAI LUJIA 19/12/22	GB00B96MKS09	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4S	HSBC BANK PLC	WRTS LKD A SHS HARBIN PHARM 19/12/22	GB00B96NV245	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4T	HSBC BANK PLC	WRTS LKD A SHS SICHUAN CHUANTOU 19/12/22	GB00B96KT104	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4U	HSBC BANK PLC	WRTS LKD A SHS CHINA ENT 19/12/22	GB00B97H5V24	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4V	HSBC BANK PLC	WRTS LKD A SHS QINGDAO HAIER 19/12/22	GB00B97JNC57	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4W	HSBC BANK PLC	WRTS LKD A SHS SANAN OPTO 19/12/22	GB00B97HR052	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4X	HSBC BANK PLC	WRTS LKD A SHS NEUSOFT CORP 19/12/22	GB00B97JGQ01	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4Y	HSBC BANK PLC	WRTS LKD A SHS SUZHOU NEW 19/12/22	GB00B97RT651	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS4Z	HSBC BANK PLC	WRTS LKD A SHS LIAONING CHENG 19/12/22	GB00B97QGQ10	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS52	HSBC BANK PLC	WRTS LKD A SHS DALIAN DAXIAN 19/12/22	GB00B97NHJ29	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS53	HSBC BANK PLC	WRTS LKD A SHS HAINAN ZHENGHE 19/12/22	GB00B97J4P52	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS54	HSBC BANK PLC	WRTS LKD A SHS TIBET URBAN 19/12/22	GB00B97S0214	SDRV	Securitised derivatives			27/12/2012	27/12/2042	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS55	HSBC BANK PLC	WRTS LKD A SHS LUXIN VENTURE 19/12/22	GB00B8CW9464	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS56	HSBC BANK PLC	WRTS LKD A SHS GD POWER DEV 19/12/22	GB00B8FR6C59	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS57	HSBC BANK PLC	WRTS LKD A SHS CHENGDU DR PENG 19/12/22	GB00B8GN0R55	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS58	HSBC BANK PLC	WRTS LKD A SHS NTH CHINA PHARM 19/12/22	GB00B7QHYZ60	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS59	HSBC BANK PLC	WRTS LKD A SHS ANXIN TRT & INV 19/12/22	GB00B7GV5882	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5A	HSBC BANK PLC	WRTS LKD A SHS SHANGHAI SHIMAO 19/12/22	GB00B8HP4N41	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5B	HSBC BANK PLC	WRTS LKD A SHS JILIN YATAI 19/12/22	GB00B8BDCS57	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5C	HSBC BANK PLC	WRTS LKD A SHS INNER MONGOLIA 19/12/22	GB00B8FBSL05	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5D	HSBC BANK PLC	WRTS LKD A SHS XI' AN AERO-ENG 19/12/22	GB00B880P024	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5E	HSBC BANK PLC	WRTS LKD A SHS SHANGHAI ZHANG 19/12/22	GB00B8H38G92	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5F	HSBC BANK PLC	WRTS LKD A SHS KAILUAN ENERGY 19/12/22	GB00B5LZYT55	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5G	HSBC BANK PLC	WRTS LKD A SHS CHINA MERCHANTS 19/12/22	GB00B8S0FX53	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5H	HSBC BANK PLC	WRTS LKD A SHS DATONG COAL 19/12/22	GB00B82TL300	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5I	HSBC BANK PLC	WRTS LKD A SHS GEM-YEAR IND 19/12/22	GB00B86M8F65	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5J	HSBC BANK PLC	WRTS LKD A SHS BANK OF NANJING 19/12/22	GB00B6SPWF73	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Debt	CWTR	UIDW
HS5S	HSBC BANK PLC	WTS LKD A ORD IND. SECS CO. 12/12/22	GB00B7H2QS76	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5W	HSBC BANK PLC	WTS LKD A ORD SHANXI LU'AN 12/12/22	GB00B92FBV32	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS5Y	HSBC BANK PLC	WTS LKD A ORD CHINA SHIP. CON 12/12/22	GB00B92BXQ03	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS61	HSBC BANK PLC	WTS LKD A ORD JINDUICHENG MOLY.12/12/22	GB00B4W5GJ15	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS62	HSBC BANK PLC	WTS LKD A ORD CNHTC JINAN 12/12/22	GB00B9289T63	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS63	HSBC BANK PLC	WTS LKD A ORD CHINA FIBER GLASS 12/12/22	GB00B92DL519	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS64	HSBC BANK PLC	WTS LKD A ORD CHINA NAT.CHEM. 12/12/22	GB00B92D7B91	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS65	HSBC BANK PLC	WTS LKD A ORD GUANGZHOU AUTO.12/12/22	GB00B841W758	SDRV	Securitised derivatives			20/12/2012	12/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS66	HSBC BANK PLC	WRTS LKD A SHS ANHUI GUJING 19/12/22	GB00B973QW88	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS67	HSBC BANK PLC	WRTS LKD A SHS SEALAND SECS 19/12/22	GB00B97GBZ57	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS68	HSBC BANK PLC	WRTS LKD A SHS HUBEI ENERGY 19/12/22	GB00B97GC189	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS69	HSBC BANK PLC	WRTS LKD A SHS BEIJING ZHONGKE 19/12/22	GB00B97GC858	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6A	HSBC BANK PLC	WRTS LKD A SHS ZHEJIANG DAHUA 19/12/22	GB00B97GCB88	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6B	HSBC BANK PLC	WRTS LKD A SHS ZHEJIANG YASHA 19/12/22	GB00B97GD260	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6C	HSBC BANK PLC	WRTS LKD A SHS WESTERN SECS 19/12/22	GB00B97GD484	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6D	HSBC BANK PLC	WRTS LKD A SHS HUADIAN POWER 19/12/22	GB00B97GDC60	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6E	HSBC BANK PLC	WRTS LKD A SHS WINTIME ENERGY 19/12/22	GB00B97GDF91	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6F	HSBC BANK PLC	WRTS LKD A SHS TIAN DI SCIENCE 19/12/22	GB00B97GF539	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6G	HSBC BANK PLC	WRTS LKD A SHS BESTV NEW MEDIA 19/12/22	GB00B97GF752	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
HS6H	HSBC BANK PLC	WRTS LKD A SHS SDIC POWER HOL 19/12/22	GB00B97GFD18	SDRV	Securitised derivatives			28/12/2012	19/12/2022	United Kingdom	USD	MAIN MARKET	Standard Securitised Derivatives	CWTR	UIDW
JTOW	J2 ACQUISITION LIMITED	WTS TO SUB FOR ORD NPV (DI)	VGG498941191	SDRV	Securitised derivatives			10/10/2017		British Virgin Islands	USD	MAIN MARKET	Standard Shares	SSMU	SMEV
83FI	JPMORGAN CHASE & CO	15 YR CMS SPRD CERTS 20/04/21	USU0742L8890	SDRV	Securitised derivatives			16/02/2007	20/04/2021	United States	USD	MAIN MARKET	Standard Securitised Derivatives	CWNR	NIDW
09OE	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG SHS OVERSEA-CHINESE BK	ANN562701550	SDRV	Securitised derivatives			29/07/1999	31/12/9999	Curacao	USD	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
30OC	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO (LOCAL) BANK SINOPAC	ANN562717655	SDRV	Securitised derivatives			23/07/1999	31/12/9999	Curacao	USD	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
33PX	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO FTSE 100 INDEX	ANN562868136	SDRV	Securitised derivatives			23/03/2001		Curacao	GBX	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
34PX	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO ASSICURANI GENERALI	ANN562868052	SDRV	Securitised derivatives			23/03/2001		Curacao	EUR	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
35PX	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO VODAFONE AIRTOUCH	ANN562848187	SDRV	Securitised derivatives			23/03/2001		Curacao	GBX	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
39OB	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO TELEFONICA ESPANA	ANN562703382	SDRV	Securitised derivatives			21/07/1999	31/12/9999	Curacao	EUR	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
46OD	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO SAMSUNG ELEC PFD	ANN562717572	SDRV	Securitised derivatives			28/07/1999	31/12/9999	Curacao	USD	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
62NZ	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO NOKIA AB-A SHS	QQ0057279408	SDRV	Securitised derivatives			30/09/2002	31/12/9999	Curacao	EUR	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
68OC	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO WORLD INDEX BASKET	ANN5639A2741	SDRV	Securitised derivatives			09/08/1999	31/12/9999	Curacao	EUR	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
BF19	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO DEV BANK SINGAPORE	ANN562701899	SDRV	Securitised derivatives			22/07/1999	14/01/2099	Curacao	USD	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
BH72	MERRILL LYNCH INTERNATIONAL & CO CV	CALL WTS RLTG TO S.K. TELECOM	ANN562707599	SDRV	Securitised derivatives			22/07/1999	31/12/9999	Curacao	USD	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
BH74	MERRILL LYNCH INTERNATIONAL & CO CV	PUT SPD KO WTS RLTG ORD & PFD VW AG	ANN562711872	SDRV	Securitised derivatives			10/09/1999	31/12/9999	Curacao	EUR	MAIN MARKET	Standard Securitised Derivatives	MISC	MWTS
M063	MERRILL LYNCH INTERNATIONAL & CO CV	MEPO_UKX SX5_DUAL_E_290620_GBP_	CWN5646G2156	SDRV	Securitised derivatives			03/07/2014	29/06/2020	Curacao	GBP	MAIN MARKET	Standard Securitised Derivatives	INSD	OFIN
